Name,Year,Month,Total,Average,Maximum,Longitude,Latitude,Elevation,Month_help
St_Gallen,1971,April,1,0.0333333333333333,1,9.3985161714995,47.4254774516025,775,10
St_Gallen,1971,May,0,0,0,9.3985161714995,47.4254774516025,775,11
St_Gallen,1971,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1971,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1971,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1971,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1971,October,0,0,0,9.3985161714995,47.4254774516025,775,4
St_Gallen,1971,November,23,2.23333333333333,11,9.3985161714995,47.4254774516025,775,5
St_Gallen,1971,December,12,0.806451612903226,7,9.3985161714995,47.4254774516025,775,6
St_Gallen,1972,January,18,2.64516129032258,10,9.3985161714995,47.4254774516025,775,7
St_Gallen,1972,February,4,1.62068965517241,9,9.3985161714995,47.4254774516025,775,8
St_Gallen,1972,March,0,0,0,9.3985161714995,47.4254774516025,775,9
St_Gallen,1972,April,12,0.866666666666667,12,9.3985161714995,47.4254774516025,775,10
St_Gallen,1972,May,0,0,0,9.3985161714995,47.4254774516025,775,11
St_Gallen,1972,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1972,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1972,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1972,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1972,October,0,0,0,9.3985161714995,47.4254774516025,775,4
St_Gallen,1972,November,25,2.26666666666667,10,9.3985161714995,47.4254774516025,775,5
St_Gallen,1972,December,0,0.129032258064516,4,9.3985161714995,47.4254774516025,775,6
St_Gallen,1973,January,16,1,8,9.3985161714995,47.4254774516025,775,7
St_Gallen,1973,February,74,10.1071428571429,28,9.3985161714995,47.4254774516025,775,8
St_Gallen,1973,March,33,10.3870967741935,29,9.3985161714995,47.4254774516025,775,9
St_Gallen,1973,April,47,3.63333333333333,23,9.3985161714995,47.4254774516025,775,10
St_Gallen,1973,May,0,0,0,9.3985161714995,47.4254774516025,775,11
St_Gallen,1973,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1973,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1973,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1973,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1973,October,0,0,0,9.3985161714995,47.4254774516025,775,4
St_Gallen,1973,November,45,3.8,25,9.3985161714995,47.4254774516025,775,5
St_Gallen,1973,December,37,6.35483870967742,34,9.3985161714995,47.4254774516025,775,6
St_Gallen,1974,January,4,0.129032258064516,4,9.3985161714995,47.4254774516025,775,7
St_Gallen,1974,February,31,2.46428571428571,13,9.3985161714995,47.4254774516025,775,8
St_Gallen,1974,March,28,1.58064516129032,14,9.3985161714995,47.4254774516025,775,9
St_Gallen,1974,April,3,0.1,2,9.3985161714995,47.4254774516025,775,10
St_Gallen,1974,May,0,0,0,9.3985161714995,47.4254774516025,775,11
St_Gallen,1974,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1974,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1974,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1974,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1974,October,26,1.35483870967742,18,9.3985161714995,47.4254774516025,775,4
St_Gallen,1974,November,11,2.93333333333333,22,9.3985161714995,47.4254774516025,775,5
St_Gallen,1974,December,29,2.51612903225806,12,9.3985161714995,47.4254774516025,775,6
St_Gallen,1975,January,0,0.129032258064516,3,9.3985161714995,47.4254774516025,775,7
St_Gallen,1975,February,9,0.785714285714286,6,9.3985161714995,47.4254774516025,775,8
St_Gallen,1975,March,40,2.19354838709677,16,9.3985161714995,47.4254774516025,775,9
St_Gallen,1975,April,61,3.76666666666667,31,9.3985161714995,47.4254774516025,775,10
St_Gallen,1975,May,0,0,0,9.3985161714995,47.4254774516025,775,11
St_Gallen,1975,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1975,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1975,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1975,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1975,October,0,0,0,9.3985161714995,47.4254774516025,775,4
St_Gallen,1975,November,24,1.53333333333333,10,9.3985161714995,47.4254774516025,775,5
St_Gallen,1975,December,10,3.45161290322581,9,9.3985161714995,47.4254774516025,775,6
St_Gallen,1976,January,48,5.03225806451613,18,9.3985161714995,47.4254774516025,775,7
St_Gallen,1976,February,9,4.51724137931035,12,9.3985161714995,47.4254774516025,775,8
St_Gallen,1976,March,24,1.2258064516129,15,9.3985161714995,47.4254774516025,775,9
St_Gallen,1976,April,27,1.26666666666667,16,9.3985161714995,47.4254774516025,775,10
St_Gallen,1976,May,0,0,0,9.3985161714995,47.4254774516025,775,11
St_Gallen,1976,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1976,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1976,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1976,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1976,October,0,0,0,9.3985161714995,47.4254774516025,775,4
St_Gallen,1976,November,12,0.433333333333333,6,9.3985161714995,47.4254774516025,775,5
St_Gallen,1976,December,93,19.6451612903226,58,9.3985161714995,47.4254774516025,775,6
St_Gallen,1977,January,55,23.1612903225806,48,9.3985161714995,47.4254774516025,775,7
St_Gallen,1977,February,13,2.21428571428571,10,9.3985161714995,47.4254774516025,775,8
St_Gallen,1977,March,20,1.70967741935484,18,9.3985161714995,47.4254774516025,775,9
St_Gallen,1977,April,68,4.96666666666667,35,9.3985161714995,47.4254774516025,775,10
St_Gallen,1977,May,0,0,0,9.3985161714995,47.4254774516025,775,11
St_Gallen,1977,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1977,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1977,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1977,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1977,October,0,0,0,9.3985161714995,47.4254774516025,775,4
St_Gallen,1977,November,50,3.46666666666667,24,9.3985161714995,47.4254774516025,775,5
St_Gallen,1977,December,9,2.67741935483871,12,9.3985161714995,47.4254774516025,775,6
St_Gallen,1978,January,72,11.2258064516129,20,9.3985161714995,47.4254774516025,775,7
St_Gallen,1978,February,69,29.3928571428571,54,9.3985161714995,47.4254774516025,775,8
St_Gallen,1978,March,35,4.35483870967742,18,9.3985161714995,47.4254774516025,775,9
St_Gallen,1978,April,12,0.4,9,9.3985161714995,47.4254774516025,775,10
St_Gallen,1978,May,0,0,0,9.3985161714995,47.4254774516025,775,11
St_Gallen,1978,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1978,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1978,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1978,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1978,October,0,0,0,9.3985161714995,47.4254774516025,775,4
St_Gallen,1978,November,34,3.33333333333333,27,9.3985161714995,47.4254774516025,775,5
St_Gallen,1978,December,0,3.7741935483871,23,9.3985161714995,47.4254774516025,775,6
St_Gallen,1979,January,73,9.06451612903226,15,9.3985161714995,47.4254774516025,775,7
St_Gallen,1979,February,19,2.71428571428571,13,9.3985161714995,47.4254774516025,775,8
St_Gallen,1979,March,17,0.870967741935484,8,9.3985161714995,47.4254774516025,775,9
St_Gallen,1979,April,21,0.8,19,9.3985161714995,47.4254774516025,775,10
St_Gallen,1979,May,5,0.193548387096774,4,9.3985161714995,47.4254774516025,775,11
St_Gallen,1979,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1979,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1979,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1979,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1979,October,0,0,0,9.3985161714995,47.4254774516025,775,4
St_Gallen,1979,November,18,1.86666666666667,14,9.3985161714995,47.4254774516025,775,5
St_Gallen,1979,December,65,6.93548387096774,27,9.3985161714995,47.4254774516025,775,6
St_Gallen,1980,January,40,21.4193548387097,35,9.3985161714995,47.4254774516025,775,7
St_Gallen,1980,February,0,0.896551724137931,9,9.3985161714995,47.4254774516025,775,8
St_Gallen,1980,March,15,0.580645161290323,12,9.3985161714995,47.4254774516025,775,9
St_Gallen,1980,April,37,1.56666666666667,10,9.3985161714995,47.4254774516025,775,10
St_Gallen,1980,May,0,0,0,9.3985161714995,47.4254774516025,775,11
St_Gallen,1980,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1980,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1980,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1980,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1980,October,0,0,0,9.3985161714995,47.4254774516025,775,4
St_Gallen,1980,November,47,2.53333333333333,21,9.3985161714995,47.4254774516025,775,5
St_Gallen,1980,December,61,11.8387096774194,33,9.3985161714995,47.4254774516025,775,6
St_Gallen,1981,January,79,15,23,9.3985161714995,47.4254774516025,775,7
St_Gallen,1981,February,18,10.2857142857143,26,9.3985161714995,47.4254774516025,775,8
St_Gallen,1981,March,18,1.48387096774194,11,9.3985161714995,47.4254774516025,775,9
St_Gallen,1981,April,1,0.0333333333333333,1,9.3985161714995,47.4254774516025,775,10
St_Gallen,1981,May,0,0,0,9.3985161714995,47.4254774516025,775,11
St_Gallen,1981,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1981,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1981,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1981,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1981,October,15,0.741935483870968,10,9.3985161714995,47.4254774516025,775,4
St_Gallen,1981,November,54,2.06666666666667,35,9.3985161714995,47.4254774516025,775,5
St_Gallen,1981,December,153,32.4193548387097,58,9.3985161714995,47.4254774516025,775,6
St_Gallen,1982,January,60,11.3225806451613,27,9.3985161714995,47.4254774516025,775,7
St_Gallen,1982,February,32,10.0714285714286,27,9.3985161714995,47.4254774516025,775,8
St_Gallen,1982,March,35,1.35483870967742,11,9.3985161714995,47.4254774516025,775,9
St_Gallen,1982,April,23,0.8,9,9.3985161714995,47.4254774516025,775,10
St_Gallen,1982,May,0,0,0,9.3985161714995,47.4254774516025,775,11
St_Gallen,1982,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1982,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1982,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1982,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1982,October,0,0,0,9.3985161714995,47.4254774516025,775,4
St_Gallen,1982,November,13,0.6,8,9.3985161714995,47.4254774516025,775,5
St_Gallen,1982,December,24,1.87096774193548,10,9.3985161714995,47.4254774516025,775,6
St_Gallen,1983,January,46,2.90322580645161,15,9.3985161714995,47.4254774516025,775,7
St_Gallen,1983,February,71,20.3571428571429,35,9.3985161714995,47.4254774516025,775,8
St_Gallen,1983,March,37,3.12903225806452,15,9.3985161714995,47.4254774516025,775,9
St_Gallen,1983,April,41,2,27,9.3985161714995,47.4254774516025,775,10
St_Gallen,1983,May,0,0,0,9.3985161714995,47.4254774516025,775,11
St_Gallen,1983,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1983,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1983,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1983,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1983,October,0,0,0,9.3985161714995,47.4254774516025,775,4
St_Gallen,1983,November,8,0,0,9.3985161714995,47.4254774516025,775,5
St_Gallen,1983,December,19,5.74193548387097,17,9.3985161714995,47.4254774516025,775,6
St_Gallen,1984,January,105,12.258064516129,28,9.3985161714995,47.4254774516025,775,7
St_Gallen,1984,February,56,13.9655172413793,22,9.3985161714995,47.4254774516025,775,8
St_Gallen,1984,March,42,14.8709677419355,38,9.3985161714995,47.4254774516025,775,9
St_Gallen,1984,April,26,0.933333333333333,9,9.3985161714995,47.4254774516025,775,10
St_Gallen,1984,May,0,0,0,9.3985161714995,47.4254774516025,775,11
St_Gallen,1984,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1984,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1984,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1984,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1984,October,0,0,0,9.3985161714995,47.4254774516025,775,4
St_Gallen,1984,November,2,0.0666666666666667,2,9.3985161714995,47.4254774516025,775,5
St_Gallen,1984,December,26,2.35483870967742,11,9.3985161714995,47.4254774516025,775,6
St_Gallen,1985,January,86,27.9032258064516,48,9.3985161714995,47.4254774516025,775,7
St_Gallen,1985,February,35,9.21428571428571,20,9.3985161714995,47.4254774516025,775,8
St_Gallen,1985,March,58,4.19354838709677,31,9.3985161714995,47.4254774516025,775,9
St_Gallen,1985,April,23,0.933333333333333,15,9.3985161714995,47.4254774516025,775,10
St_Gallen,1985,May,2,0.0645161290322581,2,9.3985161714995,47.4254774516025,775,11
St_Gallen,1985,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1985,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1985,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1985,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1985,October,0,0,0,9.3985161714995,47.4254774516025,775,4
St_Gallen,1985,November,49,10.4666666666667,32,9.3985161714995,47.4254774516025,775,5
St_Gallen,1985,December,14,1.29032258064516,8,9.3985161714995,47.4254774516025,775,6
St_Gallen,1986,January,83,9.16129032258065,26,9.3985161714995,47.4254774516025,775,7
St_Gallen,1986,February,79,20.5357142857143,51,9.3985161714995,47.4254774516025,775,8
St_Gallen,1986,March,23,16.6129032258065,44,9.3985161714995,47.4254774516025,775,9
St_Gallen,1986,April,57,5.13333333333333,41,9.3985161714995,47.4254774516025,775,10
St_Gallen,1986,May,0,0,0,9.3985161714995,47.4254774516025,775,11
St_Gallen,1986,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1986,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1986,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1986,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1986,October,0,0,0,9.3985161714995,47.4254774516025,775,4
St_Gallen,1986,November,0,0,0,9.3985161714995,47.4254774516025,775,5
St_Gallen,1986,December,70,8.48387096774194,31,9.3985161714995,47.4254774516025,775,6
St_Gallen,1987,January,103,26.2258064516129,56,9.3985161714995,47.4254774516025,775,7
St_Gallen,1987,February,28,13.4285714285714,29,9.3985161714995,47.4254774516025,775,8
St_Gallen,1987,March,58,8.25806451612903,25,9.3985161714995,47.4254774516025,775,9
St_Gallen,1987,April,0,0,0,9.3985161714995,47.4254774516025,775,10
St_Gallen,1987,May,13,0.451612903225806,9,9.3985161714995,47.4254774516025,775,11
St_Gallen,1987,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1987,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1987,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1987,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1987,October,0,0,0,9.3985161714995,47.4254774516025,775,4
St_Gallen,1987,November,6,0.366666666666667,4,9.3985161714995,47.4254774516025,775,5
St_Gallen,1987,December,2,0.387096774193548,2,9.3985161714995,47.4254774516025,775,6
St_Gallen,1988,January,19,0.741935483870968,9,9.3985161714995,47.4254774516025,775,7
St_Gallen,1988,February,92,10.9310344827586,46,9.3985161714995,47.4254774516025,775,8
St_Gallen,1988,March,73,24.2903225806452,62,9.3985161714995,47.4254774516025,775,9
St_Gallen,1988,April,4,0.333333333333333,6,9.3985161714995,47.4254774516025,775,10
St_Gallen,1988,May,0,0,0,9.3985161714995,47.4254774516025,775,11
St_Gallen,1988,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1988,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1988,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1988,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1988,October,0,0,0,9.3985161714995,47.4254774516025,775,4
St_Gallen,1988,November,46,6.03333333333333,32,9.3985161714995,47.4254774516025,775,5
St_Gallen,1988,December,61,6.48387096774194,23,9.3985161714995,47.4254774516025,775,6
St_Gallen,1989,January,2,0.0645161290322581,2,9.3985161714995,47.4254774516025,775,7
St_Gallen,1989,February,14,0.428571428571429,5,9.3985161714995,47.4254774516025,775,8
St_Gallen,1989,March,4,0.290322580645161,5,9.3985161714995,47.4254774516025,775,9
St_Gallen,1989,April,0,0,0,9.3985161714995,47.4254774516025,775,10
St_Gallen,1989,May,0,0,0,9.3985161714995,47.4254774516025,775,11
St_Gallen,1989,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1989,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1989,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1989,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1989,October,0,0,0,9.3985161714995,47.4254774516025,775,4
St_Gallen,1989,November,11,1.4,6,9.3985161714995,47.4254774516025,775,5
St_Gallen,1989,December,0,1.90322580645161,5,9.3985161714995,47.4254774516025,775,6
St_Gallen,1990,January,7,1.25806451612903,4,9.3985161714995,47.4254774516025,775,7
St_Gallen,1990,February,26,1.21428571428571,15,9.3985161714995,47.4254774516025,775,8
St_Gallen,1990,March,33,1.87096774193548,10,9.3985161714995,47.4254774516025,775,9
St_Gallen,1990,April,1,0.0333333333333333,1,9.3985161714995,47.4254774516025,775,10
St_Gallen,1990,May,0,0,0,9.3985161714995,47.4254774516025,775,11
St_Gallen,1990,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1990,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1990,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1990,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1990,October,0,0,0,9.3985161714995,47.4254774516025,775,4
St_Gallen,1990,November,23,1.26666666666667,7,9.3985161714995,47.4254774516025,775,5
St_Gallen,1990,December,44,12.6774193548387,26,9.3985161714995,47.4254774516025,775,6
St_Gallen,1991,January,28,8.93548387096774,20,9.3985161714995,47.4254774516025,775,7
St_Gallen,1991,February,41,17.25,37,9.3985161714995,47.4254774516025,775,8
St_Gallen,1991,March,0,0,0,9.3985161714995,47.4254774516025,775,9
St_Gallen,1991,April,22,1.4,14,9.3985161714995,47.4254774516025,775,10
St_Gallen,1991,May,4,0.129032258064516,4,9.3985161714995,47.4254774516025,775,11
St_Gallen,1991,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1991,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1991,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1991,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1991,October,0,0,0,9.3985161714995,47.4254774516025,775,4
St_Gallen,1991,November,34,2.4,30,9.3985161714995,47.4254774516025,775,5
St_Gallen,1991,December,26,1.61290322580645,10,9.3985161714995,47.4254774516025,775,6
St_Gallen,1992,January,12,4.2258064516129,12,9.3985161714995,47.4254774516025,775,7
St_Gallen,1992,February,31,5.6551724137931,20,9.3985161714995,47.4254774516025,775,8
St_Gallen,1992,March,10,0.290322580645161,8,9.3985161714995,47.4254774516025,775,9
St_Gallen,1992,April,5,0.2,5,9.3985161714995,47.4254774516025,775,10
St_Gallen,1992,May,0,0,0,9.3985161714995,47.4254774516025,775,11
St_Gallen,1992,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1992,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1992,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1992,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1992,October,3,0.0967741935483871,3,9.3985161714995,47.4254774516025,775,4
St_Gallen,1992,November,7,0.366666666666667,4,9.3985161714995,47.4254774516025,775,5
St_Gallen,1992,December,21,4.03225806451613,13,9.3985161714995,47.4254774516025,775,6
St_Gallen,1993,January,5,0.193548387096774,4,9.3985161714995,47.4254774516025,775,7
St_Gallen,1993,February,23,6.64285714285714,22,9.3985161714995,47.4254774516025,775,8
St_Gallen,1993,March,41,9.83870967741935,26,9.3985161714995,47.4254774516025,775,9
St_Gallen,1993,April,0,0,0,9.3985161714995,47.4254774516025,775,10
St_Gallen,1993,May,0,0,0,9.3985161714995,47.4254774516025,775,11
St_Gallen,1993,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1993,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1993,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1993,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1993,October,5,0.32258064516129,5,9.3985161714995,47.4254774516025,775,4
